470  PART 19027M001    4898768.87723  1140862.76347  3909130.50156    A
471  PASS 19562M001    4328741.28227   912367.47046  4581146.75875    A
472  PAUN 19028M001    4889534.39433  1160203.56424  3914738.63363    A
474  PAVI 12781S001    4444603.48654   714785.84083  4503373.00534    A
475  PAZO 12797M001    4338790.16835  1005880.80035  4550256.58748    A
476  PBRA 19575M001    4592826.08914  1164593.29065  4256233.08840    A
477  PEIO 19561M001    4333953.72921   816990.61659  4594382.85304    A
482  PESA 19030M001    4486664.06731  1029101.59503  4400192.74580    A
484  PESC 19031M001    4567968.39261  1155947.52275  4284307.49873    A
492  PIET 18424M001    4529968.98160   996138.36428  4364500.71040    A
797  PIGN 18425M001    4659848.34848  1177382.33990  4179422.32170    A
798  PING 19028M004    4886485.77305  1156396.01216  3919655.24144    A
494  PIOB 19032M001    4516327.72248   999790.34019  4377262.50401    A
495  PIPA 18426M001    4718833.50284  1426117.77239  4034334.82703    A
496  PIS1 18593M001    4537440.01899   827549.75236  4390694.11113    A
500  PLAC 18427M001    4797568.53399  1415489.10227  3945005.34560    A
501  PMNT 18753M001    4285884.83746  1024352.17120  4597875.72449    A
502  PODE 19034M001    4654975.38202  1315186.40122  4144560.89918    A
503  POFI 18429M001    4632671.26622  1130344.48382  4222794.85041    A
504  POG0 18857M001    4634123.13709  1351054.81055  4155772.53145    A
505  PONT 12626M001    4671273.38162  1754436.55977  3959388.71583    A
508  POZZ 19560M001    4314122.58178   891973.55930  4598763.56593    A
 21  PRAT 12760M001    4518264.36767   886376.42398  4399019.13549    W
800  PREC 00000M000    4563735.58658  1056965.79677  4315732.76584    A
512  PRET 19536M001    4260260.30388   911219.87696  4645374.51122    A
515  PRIZ 19035M001    4914033.38983  1174031.77031  3881405.91499    A
516  PRTG 19512M001    4345596.77611   989935.72536  4547290.32555    A
518  PSAL 19513M002    4380126.01562   957947.34193  4521107.65870    A
519  PSB1 18431M001    4645089.15624  1228212.97030  4181500.66558    A
520  PSST 19036M001    4626582.33635   909386.61232  4280864.36007    A
525  PTRJ 18432M001    4641452.94679  1202857.91789  4193611.41435    A
527  PTRP 18433M001    4665655.83467  1343213.25096  4123597.18814    A
530  PZSG 19038M001    4639486.59112  1329198.34657  4156864.62959    A
534  RAMP 18872M001    4296007.73743   975952.76388  4597595.51498    A
537  RBAR 18873M001    4317307.75597   962154.45023  4580512.53758    A
538  RBEV 18874M001    4348870.62141  1009567.48659  4539875.00335    A
